t_wall,t_rel,Fx,Fy,Fz,Mx,My,Mz
1770947951.817019,2.846178,0.022736,-0.076989,0.110151,0.000277,-0.000223,0.000954
1770947951.822003,2.851161,-0.000407,0.002035,0.132140,-0.000746,0.000132,0.000422
1770947951.826977,2.856135,0.017126,-0.068219,0.088494,0.000026,-0.000119,0.000559
1770947951.832025,2.861183,0.020355,-0.069003,0.095756,0.000285,0.000120,0.000637
1770947951.836938,2.866096,-0.280417,-0.004015,0.539872,0.006141,-0.006978,0.000216
1770947951.841931,2.871089,0.004512,-0.151642,0.086120,0.000460,-0.000620,0.000855
1770947951.846964,2.876122,0.033097,-0.099077,0.081664,-0.000221,-0.000761,0.000728
1770947951.851882,2.881041,0.010597,-0.103073,0.105235,0.000224,-0.000512,0.000473
1770947951.856861,2.886020,0.058299,-0.037803,0.165367,-0.000432,0.000049,0.000780
1770947951.861837,2.890996,-0.113947,0.058241,0.441511,0.004484,-0.005694,-0.001188
1770947951.867298,2.896456,0.146903,1.675069,-3.247740,-0.004661,0.003308,-0.002874
1770947951.871844,2.901002,0.084821,1.693887,-3.322907,-0.004113,0.003225,-0.003304
1770947951.876746,2.905904,0.161212,1.841030,-3.490517,-0.004388,0.004682,-0.002974
1770947951.881934,2.911093,-0.507984,-0.586998,-0.270757,0.002395,-0.008214,-0.009518
1770947951.886724,2.915882,0.029607,-0.061826,0.118804,-0.000076,-0.000183,0.000479
1770947951.891695,2.920854,0.027729,-0.040779,0.108388,-0.000353,-0.000222,0.000574
1770947951.896678,2.925837,0.021670,-0.181958,0.074759,0.000541,-0.000750,0.001209
1770947951.901686,2.930844,0.008845,-0.060226,0.093562,0.000073,-0.000035,0.000453
1770947951.906677,2.935835,0.009498,-0.028525,0.136004,-0.000296,-0.000216,0.000462
1770947951.911620,2.940778,0.037538,-0.094316,0.098475,0.000431,0.000233,0.000775
1770947951.916648,2.945807,0.009174,-0.113360,0.075306,0.000412,-0.000564,0.000074
1770947951.921613,2.950771,0.035403,-0.037596,0.132707,-0.000451,0.000184,0.000935
1770947951.926560,2.955718,0.016617,-0.110198,0.066630,0.000149,-0.000140,0.000559
1770947951.931565,2.960723,0.013239,-0.077743,0.092868,0.000099,-0.000144,0.000321
1770947951.936662,2.965820,0.010718,-0.084031,0.078897,0.000005,-0.000213,0.000353
1770947951.941540,2.970698,0.003274,0.054928,0.141189,-0.001129,0.000332,0.000472
1770947951.946558,2.975717,-0.010254,-0.041390,0.091348,-0.000347,-0.000196,0.000277
1770947951.951507,2.980665,-0.247218,-0.055483,0.537320,0.007125,-0.006404,0.000877
1770947951.956464,2.985623,0.034843,-0.022232,0.115852,-0.000256,0.000044,0.000759
1770947951.961401,2.990559,0.039886,0.054170,0.145477,-0.000800,0.000707,0.000765
1770947951.966477,2.995635,0.033646,-0.062242,0.086761,0.000026,0.000117,0.000902
1770947951.971410,3.000568,0.011869,-0.050522,0.090919,-0.000258,-0.000198,0.000587
1770947951.976327,3.005486,-0.029938,-0.069440,0.085926,0.000044,-0.000181,0.000437
1770947951.981372,3.010530,0.041776,-0.073005,0.094347,0.000120,0.000247,0.000679
1770947951.986305,3.015463,-0.275055,0.062008,0.558718,0.006154,-0.006254,-0.000177
1770947951.991287,3.020445,0.026517,-0.052151,0.075547,-0.000791,-0.000510,0.000508
1770947951.996325,3.025483,0.010142,-0.008668,0.115956,-0.000605,0.000036,0.000196
1770947952.001242,3.030400,0.009404,-0.017842,0.103127,-0.000273,0.000127,0.000476
1770947952.006218,3.035377,0.017282,-0.040818,0.132889,0.000022,-0.000027,0.000613
1770947952.011278,3.040436,-0.015090,-0.035227,0.110996,-0.000209,-0.000331,0.000150
1770947952.016262,3.045420,0.002271,-0.015704,0.101899,-0.000351,0.000004,0.000273
1770947952.021160,3.050319,0.012730,-0.066992,0.102687,0.000158,0.000165,0.000347
1770947952.026132,3.055290,0.038917,-0.003218,0.160228,-0.000192,0.000706,0.001032
1770947952.031120,3.060279,0.052587,-0.084739,0.114854,0.000081,0.000070,0.000924
1770947952.036092,3.065250,0.003261,0.009541,0.136879,-0.000851,-0.000068,0.000600
1770947952.041057,3.070215,0.017586,-0.084704,0.094599,0.000382,-0.000184,0.000607
1770947952.046207,3.075365,0.007702,-0.146965,0.051603,0.000756,-0.000448,0.000701
1770947952.051028,3.080186,0.044380,-0.090747,0.100193,0.000233,-0.000063,0.000739
1770947952.056001,3.085160,0.020645,-0.091639,0.091641,0.000173,-0.000482,0.001052
1770947952.060976,3.090135,0.017620,-0.045013,0.128421,-0.000106,-0.000001,0.000566
1770947952.066019,3.095178,-0.028740,-0.087608,0.068362,-0.000164,-0.000842,0.000387
1770947952.070935,3.100093,0.022663,-0.043845,0.091774,-0.000171,0.000168,0.000497
1770947952.076072,3.105230,-0.018250,-0.108349,0.076292,0.000331,-0.000664,0.000207
1770947952.080909,3.110068,-0.013216,-0.105940,0.071720,0.000335,-0.000726,0.000229
1770947952.085877,3.115036,-0.010804,-0.027898,0.113501,-0.000697,-0.000577,0.000025
1770947952.090912,3.120071,0.010929,-0.085883,0.103594,-0.000029,-0.000292,0.000764
1770947952.095834,3.124992,-0.030644,-0.138117,0.053557,0.000170,-0.001118,0.000134
1770947952.100853,3.130012,0.007568,-0.067317,0.095269,0.000036,-0.000258,0.000261
1770947952.105795,3.134953,-0.005210,-0.060898,0.092272,-0.000039,-0.000237,0.000199
1770947952.110749,3.139907,-0.008431,-0.116579,0.072439,0.000264,-0.000986,0.000341
1770947952.115796,3.144955,-0.015986,-0.108542,0.092735,0.000187,-0.000812,0.000664
1770947952.120719,3.149877,0.007987,-0.093514,0.077356,0.000337,-0.000302,0.000618
1770947952.125702,3.154860,0.038226,-0.049540,0.104776,-0.000090,0.000176,0.000665
1770947952.130697,3.159855,0.007039,-0.053674,0.069262,-0.000156,0.000002,0.000195
1770947952.135851,3.165010,0.003919,-0.119560,0.038911,0.000432,-0.000559,0.000226
1770947952.140659,3.169817,0.005874,-0.041924,0.103710,-0.000004,0.000328,0.000553
1770947952.145641,3.174799,0.010996,-0.116629,0.074254,0.000503,-0.000238,0.000541
1770947952.150606,3.179764,0.018650,-0.037920,0.139561,-0.000413,0.000004,0.000655
1770947952.155586,3.184745,-0.010642,-0.080704,0.105986,0.000188,-0.000468,0.000161
1770947952.160549,3.189708,-0.019108,-0.163252,0.058773,0.000789,-0.000850,0.000328
1770947952.165677,3.194836,0.010815,-0.112702,0.127361,0.000303,-0.000497,0.000312
1770947952.170563,3.199721,-0.641083,-0.281259,-0.577505,-0.002199,-0.007530,-0.001143
1770947952.175564,3.204723,-0.009463,-0.056719,0.095595,-0.000146,-0.000501,0.000233
1770947952.180589,3.209747,0.030901,0.017958,0.120734,-0.000878,0.000022,0.000673
1770947952.185466,3.214624,0.022241,0.045390,0.146536,-0.000903,0.000510,0.000832
1770947952.190429,3.219587,0.025027,-0.096763,0.094686,-0.000130,-0.000842,0.000353
1770947952.195404,3.224563,0.033089,-0.023846,0.132450,-0.000244,0.000298,0.000973
1770947952.200411,3.229569,0.024961,-0.028159,0.121508,0.000202,0.000881,0.000637
1770947952.205384,3.234543,0.009942,-0.067377,0.107845,-0.000142,-0.000187,0.000560
1770947952.210392,3.239550,-0.020613,-0.077272,0.067386,-0.000372,-0.000711,0.000204
1770947952.215391,3.244550,-0.022586,-0.254006,-0.005542,0.001338,-0.001141,0.000514
1770947952.220303,3.249461,-0.300200,0.018319,0.516887,0.006554,-0.006702,-0.000201
1770947952.225286,3.254445,0.031483,-0.025596,0.132429,-0.000331,0.000218,0.000562
1770947952.230290,3.259449,-0.021833,-0.130653,0.049234,0.000116,-0.001220,0.000153
1770947952.235259,3.264418,-0.266817,0.004158,0.536880,0.006750,-0.006467,0.000347
1770947952.240243,3.269401,0.030114,-0.036883,0.129052,-0.000618,-0.000147,0.000666
1770947952.245193,3.274352,-0.017992,-0.083166,0.065078,0.000255,-0.000390,0.000220
1770947952.250190,3.279348,0.010209,-0.076749,0.065514,0.000193,-0.000216,0.000524
1770947952.255156,3.284314,0.005363,-0.065115,0.080657,0.000066,-0.000205,0.000589
1770947952.260140,3.289298,-0.012390,-0.065748,0.087480,-0.000111,-0.000355,0.000219
1770947952.265280,3.294439,-0.009695,-0.160921,0.060970,0.000853,-0.000489,0.000846
1770947952.270195,3.299354,-0.262676,0.003636,0.619283,0.006364,-0.007124,0.000345
1770947952.275085,3.304244,0.628652,1.290773,-2.526960,0.000227,0.008853,0.004020
1770947952.280471,3.309629,0.143306,1.667956,-3.486636,-0.004567,0.003734,-0.003291
1770947952.285034,3.314192,0.136414,1.745921,-3.462109,-0.004273,0.003546,-0.003225
1770947952.290012,3.319170,0.189330,1.810949,-3.517675,-0.004350,0.004751,-0.001998
1770947952.295000,3.324158,-1.564596,1.852349,-1.575998,-0.009470,0.002168,-0.002690
1770947952.299974,3.329133,0.021322,-0.001952,0.110518,-0.000434,0.000059,0.000440
1770947952.304950,3.334109,0.026223,0.035692,0.119558,-0.000986,0.000451,0.000441
1770947952.309926,3.339084,0.000725,-0.067019,0.067540,-0.000283,-0.000308,0.000224
1770947952.314905,3.344063,0.036779,-0.070391,0.093765,0.000105,0.000378,0.000806
1770947952.319885,3.349043,-0.048999,-0.091331,0.063613,-0.000191,-0.001003,-0.000178
1770947952.324861,3.354020,-0.009073,-0.110716,0.081152,0.000538,-0.000448,0.000438
1770947952.329844,3.359002,0.045717,-0.060612,0.094876,-0.000059,-0.000026,0.000596
1770947952.334819,3.363977,0.035274,-0.072314,0.078446,0.000047,0.000126,0.000943
1770947952.339807,3.368965,0.007912,-0.057904,0.090272,-0.000306,-0.000357,0.000423
1770947952.345365,3.374523,-0.025257,-0.143085,0.040534,0.000140,-0.000811,-0.000013
1770947952.349809,3.378968,0.021125,-0.061665,0.081792,-0.000292,-0.000432,0.000400
1770947952.354722,3.383881,0.005744,-0.052617,0.076735,-0.000120,-0.000215,0.000023
1770947952.359727,3.388885,0.010178,-0.003186,0.106292,-0.000642,0.000131,0.000470
1770947952.364720,3.393878,0.006545,-0.037011,0.129584,0.000011,0.000222,0.000760
1770947952.369735,3.398894,0.038212,-0.124061,0.069302,0.000156,-0.000619,0.000382
1770947952.374659,3.403818,0.002976,-0.128613,0.063178,0.000245,-0.000904,0.000299
1770947952.379676,3.408834,-0.001081,-0.026580,0.108640,-0.000281,-0.000085,0.000314
1770947952.384741,3.413900,-0.001904,-0.026902,0.092525,-0.000257,-0.000156,0.000322
1770947952.389588,3.418746,0.029306,-0.150344,0.092282,0.000814,-0.000299,0.000693
1770947952.394571,3.423729,-0.002041,-0.024659,0.108497,-0.000575,-0.000549,0.000455
1770947952.399539,3.428697,0.036936,-0.037865,0.111871,0.000083,0.000172,0.000654
1770947952.404508,3.433666,0.041976,-0.109783,0.049893,0.000249,-0.000242,0.000252
1770947952.409523,3.438681,0.044635,-0.154901,0.014203,0.000673,-0.000605,0.000024
1770947952.414518,3.443676,0.076009,-0.074757,0.090232,0.000379,0.000324,0.000582
1770947952.419462,3.448620,0.035739,-0.128469,0.039635,0.000676,-0.000117,0.000310
1770947952.424448,3.453606,0.043339,-0.106418,0.053436,0.000574,-0.000040,0.000200
1770947952.429409,3.458567,0.062650,-0.082731,0.071973,-0.000006,0.000166,0.000523
1770947952.434393,3.463551,0.023034,-0.170440,0.003028,0.000814,-0.000584,0.000087
1770947952.439383,3.468541,0.008901,-0.119687,0.021643,0.000238,-0.000469,0.000130
1770947952.444362,3.473521,0.031522,-0.067662,0.056135,0.000083,-0.000025,0.000251
1770947952.449349,3.478507,0.032787,-0.070296,0.061385,-0.000084,0.000025,0.000359
1770947952.454314,3.483472,0.027743,-0.080134,0.055852,0.000119,-0.000268,0.000279
1770947952.459286,3.488445,0.047656,-0.032606,0.105756,-0.000394,0.000151,0.000724
1770947952.464255,3.493414,0.017289,0.006611,0.100832,-0.000680,0.000092,0.000422
1770947952.469262,3.498420,0.028416,-0.114057,0.056107,0.000358,-0.000403,0.000443
1770947952.474223,3.503382,-0.261003,0.045728,0.625837,0.005882,-0.006859,0.000115
1770947952.479348,3.508507,0.657473,1.575257,-2.563044,0.000674,0.006995,0.022563
1770947952.484183,3.513341,0.147036,1.744818,-3.482620,-0.003988,0.004671,-0.002747
1770947952.489157,3.518315,0.109831,1.768075,-3.553920,-0.003755,0.004293,-0.002938
1770947952.494136,3.523294,0.373861,-0.348017,-2.735351,-0.007170,-0.004277,0.000144
1770947952.499320,3.528478,-0.010987,-0.077014,0.054092,-0.000026,0.000012,0.000511
1770947952.504110,3.533268,0.035180,-0.039783,0.088408,-0.000435,-0.000256,0.000399
1770947952.509073,3.538231,-0.032917,-0.076471,0.066922,-0.000050,-0.000371,0.000191
1770947952.514047,3.543206,0.015476,-0.039796,0.082711,-0.000222,0.000019,0.000600
1770947952.519026,3.548185,0.022509,-0.048922,0.076368,-0.000308,-0.000363,0.000416
1770947952.524009,3.553168,0.007302,-0.113204,0.062352,0.000436,-0.000547,0.000289
1770947952.528980,3.558138,-0.000012,-0.000369,0.122818,-0.000861,-0.000307,0.000432
1770947952.533971,3.563129,0.024717,-0.124882,0.059479,0.000294,-0.000736,0.000427
1770947952.538944,3.568103,-0.025146,-0.133040,0.047101,0.000352,-0.001097,0.000249
1770947952.544827,3.573986,0.032974,-0.055032,0.079144,-0.000120,-0.000025,0.000734
1770947952.548921,3.578079,0.018433,-0.089252,0.056242,0.000085,-0.000336,0.000190
1770947952.553882,3.583040,-0.015674,-0.143292,0.057157,0.000567,-0.000738,0.000297
1770947952.558851,3.588010,0.006505,-0.042549,0.093725,-0.000360,-0.000351,0.000417
1770947952.564089,3.593247,-0.001871,-0.145408,0.042273,0.000608,-0.000682,0.000294
1770947952.568913,3.598071,0.008829,0.063226,0.119231,-0.000940,0.000505,0.000357
1770947952.573781,3.602940,0.002778,-0.079957,0.048228,0.000009,-0.000500,0.000161
1770947952.578835,3.607993,-0.021070,-0.080863,0.052623,-0.000004,-0.000486,0.000156
1770947952.583757,3.612916,0.002679,0.002929,0.116827,-0.000444,0.000550,0.000387
1770947952.588722,3.617880,0.023424,0.000413,0.083957,-0.000485,0.000360,0.000496
1770947952.593721,3.622880,0.037215,-0.014903,0.099155,-0.000371,0.000455,0.000476
1770947952.598670,3.627829,0.024166,-0.013736,0.052267,-0.000469,0.000478,0.000215
1770947952.603666,3.632824,-0.018011,-0.054679,0.042933,-0.000297,-0.000312,-0.000210
1770947952.608644,3.637803,0.026482,-0.088070,0.028981,0.000025,-0.000131,0.000146
1770947952.613633,3.642791,0.028446,-0.090784,0.039689,0.000151,-0.000150,0.000286
1770947952.618609,3.647767,0.038407,-0.012378,0.093688,-0.000297,0.000440,0.000558
1770947952.623575,3.652733,0.028602,-0.085646,0.031077,0.000062,-0.000056,-0.000015
1770947952.628561,3.657719,0.001357,-0.149093,-0.003915,0.000510,-0.000546,-0.000232
1770947952.633582,3.662740,-0.001181,-0.113559,0.024598,0.000558,-0.000229,-0.000124
1770947952.638534,3.667692,0.032478,-0.152816,-0.020181,0.000985,0.000037,-0.000061
1770947952.643482,3.672641,0.013051,-0.292877,-0.120593,0.002111,-0.000197,-0.000495
1770947952.648584,3.677742,0.023017,-0.169721,-0.037346,0.000817,-0.000566,-0.000439
1770947952.653470,3.682628,-0.903925,-0.241189,-2.774100,-0.008694,-0.007109,0.010540
1770947952.658448,3.687606,0.219623,1.472019,-3.872740,-0.001570,0.005713,-0.004388
1770947952.663439,3.692597,0.240164,1.579828,-3.788615,-0.002330,0.005347,-0.004803
1770947952.668367,3.697525,0.272644,1.507679,-3.886001,-0.001829,0.005594,-0.004833
1770947952.673489,3.702647,0.232512,1.474240,-3.944049,-0.001334,0.005822,-0.004956
1770947952.678341,3.707499,0.272878,1.586068,-3.915642,-0.001747,0.006049,-0.004559
1770947952.683333,3.712492,1.422429,1.669481,-3.336679,0.004406,0.006769,-0.005096
1770947952.688299,3.717457,0.070760,-0.208665,-0.106767,0.001655,0.000282,-0.000370
1770947952.693277,3.722435,0.119701,-0.202883,-0.071615,0.001748,0.000290,0.000056
1770947952.698334,3.727493,0.065198,-0.187807,-0.071187,0.001184,0.000165,-0.000390
1770947952.703253,3.732411,0.068765,-0.228008,-0.098895,0.001627,-0.000062,-0.000489
1770947952.708221,3.737379,0.081518,-0.347612,-0.221786,0.002864,-0.000088,-0.001198
1770947952.713344,3.742502,0.029414,-0.356416,-0.272804,0.003409,0.000704,-0.001315
1770947952.718196,3.747355,0.062955,-0.324383,-0.261692,0.003275,0.000892,-0.001250
1770947952.723148,3.752307,0.020920,-0.449503,-0.421318,0.004516,0.001025,-0.002433
1770947952.728139,3.757297,-0.662071,-0.627258,-0.637942,0.006141,-0.005817,-0.000118
1770947952.733152,3.762311,-0.659034,-0.554326,-0.673630,0.005322,-0.005351,-0.000732
1770947952.738178,3.767336,-0.955047,0.159475,-0.607032,0.000570,-0.011497,-0.000779
1770947952.743069,3.772227,-0.916263,0.000608,-0.720286,0.001014,-0.011570,-0.002079
1770947952.748068,3.777226,-1.084973,2.091027,-0.573933,-0.012715,-0.012106,-0.012016
1770947952.753026,3.782184,0.235766,1.661294,-0.949366,-0.008623,-0.006347,0.001545
1770947952.757998,3.787156,0.316248,1.674365,-1.137777,-0.006761,-0.006106,-0.000769
1770947952.763287,3.792446,0.364287,1.719865,-1.354940,-0.004874,-0.006066,-0.001319
1770947952.767983,3.797142,0.218822,1.968652,-1.514166,-0.015461,-0.010713,-0.001840
1770947952.772947,3.802105,0.206051,2.080562,-1.634116,-0.015660,-0.010236,-0.003270
1770947952.777913,3.807071,-0.522188,2.158466,-1.676387,-0.012839,-0.022275,-0.000392
1770947952.782927,3.812086,-0.540586,1.901667,-1.667168,-0.011098,-0.022379,-0.001548
1770947952.787883,3.817041,-2.033679,2.627417,-3.028644,-0.021667,-0.025602,-0.001787
1770947952.792890,3.822048,-0.612528,2.046280,-2.488035,-0.010339,-0.021625,-0.004841
1770947952.797857,3.827016,-0.640856,1.363590,-3.103817,-0.005980,-0.022906,-0.005063
1770947952.802817,3.831975,0.319211,2.403977,-3.393967,-0.010654,-0.022158,0.008056
1770947952.807803,3.836961,0.312336,2.514877,-3.307233,-0.011722,-0.019696,0.004754
1770947952.812805,3.841963,0.386415,2.431952,-3.600142,-0.008177,-0.020010,0.004961
1770947952.817759,3.846917,0.136497,-1.884166,-4.057812,0.009933,-0.027350,-0.007115
1770947952.822726,3.851885,-0.548125,-2.335267,-4.597941,0.013979,-0.035157,-0.004439
1770947952.827701,3.856860,-0.615106,-1.805661,-4.379891,0.007318,-0.044817,-0.003171
1770947952.832708,3.861866,-0.629897,-2.003311,-4.647542,0.009039,-0.043998,-0.004598
1770947952.837665,3.866823,-0.606861,-2.253617,-4.923012,0.010875,-0.042249,-0.005645
1770947952.842655,3.871813,0.346275,-0.086677,-4.841738,-0.007832,-0.041126,-0.026164
1770947952.847854,3.877012,0.286404,-0.102364,-5.247972,-0.006894,-0.040180,-0.027636
1770947952.852750,3.881908,0.300951,-0.377305,-5.445207,-0.005632,-0.039303,-0.028060
1770947952.857578,3.886736,1.373793,-0.821440,-5.777745,-0.000777,-0.035112,-0.018401
1770947952.862568,3.891727,1.380098,-0.838226,-6.001217,-0.000695,-0.035249,-0.019502
1770947952.867547,3.896705,0.453873,0.427077,-6.225255,-0.006611,-0.049299,-0.019275
1770947952.872511,3.901670,0.441637,0.204284,-6.520332,-0.005036,-0.049390,-0.019973
1770947952.877572,3.906730,0.533787,0.035678,-6.790782,-0.004237,-0.047878,-0.021077
1770947952.882478,3.911636,0.538431,0.087283,-7.110206,-0.003572,-0.047135,-0.021717
1770947952.887452,3.916610,0.564219,0.806919,-7.006847,-0.013302,-0.056715,-0.021755
1770947952.892453,3.921612,0.528514,0.728752,-7.129534,-0.012219,-0.056817,-0.022035
1770947952.897413,3.926572,0.498099,0.536320,-7.279968,-0.011472,-0.056833,-0.023017
1770947952.902381,3.931540,0.554917,0.624165,-7.455248,-0.011209,-0.055568,-0.023503
1770947952.907378,3.936537,0.491692,0.386387,-7.580904,-0.010610,-0.056221,-0.024437
1770947952.912582,3.941741,0.567882,0.656453,-7.803930,-0.010038,-0.054475,-0.023684
1770947952.917331,3.946489,0.515513,0.424700,-8.073573,-0.008415,-0.053649,-0.025129
1770947952.922300,3.951458,1.648944,0.269984,-8.281776,-0.007247,-0.049243,-0.013749
1770947952.927264,3.956422,1.628982,0.091064,-8.550605,-0.005618,-0.049549,-0.014276
1770947952.932597,3.961756,0.930312,0.244659,-8.729141,-0.004963,-0.058670,-0.012613
1770947952.937358,3.966517,0.937344,0.134157,-9.060515,-0.004433,-0.058052,-0.014272
1770947952.942217,3.971375,0.918655,0.168933,-9.222100,-0.004465,-0.057517,-0.015593
1770947952.947232,3.976390,0.775094,1.973023,-9.130829,-0.011399,-0.057188,-0.022733
1770947952.952176,3.981335,0.808529,1.764831,-9.334160,-0.010351,-0.056876,-0.023497
1770947952.957133,3.986291,0.743551,1.783061,-9.654520,-0.009920,-0.056208,-0.024541
1770947952.962137,3.991295,0.502178,2.833400,-9.738591,-0.015827,-0.061180,-0.023918
1770947952.967245,3.996403,0.468651,2.737180,-9.950189,-0.015601,-0.060788,-0.024720
1770947952.972117,4.001275,0.433178,3.332563,-9.894419,-0.024682,-0.072609,-0.024279
1770947952.977179,4.006337,1.502331,3.074719,-9.882351,-0.015103,-0.073219,-0.021386
1770947952.982052,4.011210,1.531173,3.137045,-10.305794,-0.024164,-0.069767,-0.013952
1770947952.987010,4.016168,1.795180,3.042675,-10.442809,-0.014979,-0.077517,-0.008427
1770947952.992177,4.021336,2.072663,4.147953,-11.671657,-0.002278,-0.066607,0.002955
1770947952.996987,4.026145,1.845678,2.769838,-10.868482,-0.013479,-0.076717,-0.010707
1770947953.002031,4.031189,2.933188,2.560939,-11.329318,-0.008574,-0.066656,-0.021095
1770947953.006966,4.036125,3.202019,3.610864,-12.605747,0.000883,-0.061279,-0.009315
1770947953.012005,4.041163,3.179076,3.559173,-12.853183,0.000903,-0.062150,-0.010322
1770947953.016914,4.046072,3.184526,3.673197,-13.159234,0.002199,-0.062380,-0.010118
1770947953.021922,4.051081,3.194944,3.718228,-13.355488,0.002105,-0.063181,-0.010362
1770947953.026858,4.056016,3.175080,3.627875,-13.496898,0.002614,-0.062807,-0.010927
1770947953.031960,4.061118,3.165773,3.606745,-13.667563,0.002413,-0.062705,-0.011327
1770947953.036844,4.066002,3.173924,3.537286,-13.807796,0.002613,-0.062808,-0.012224
1770947953.041806,4.070964,4.122659,3.398290,-14.154865,0.005312,-0.058204,-0.000339
1770947953.046792,4.075950,4.093847,3.369912,-14.317522,0.004922,-0.059508,-0.001432
1770947953.051749,4.080907,4.072895,3.231092,-14.313156,0.005691,-0.059308,-0.001205
1770947953.056704,4.085862,4.118522,3.366597,-14.525094,0.004753,-0.059392,-0.002430
1770947953.061682,4.090841,3.553091,3.271787,-14.575560,0.006919,-0.067186,0.000889
1770947953.066828,4.095986,3.516010,3.387832,-14.665042,0.006926,-0.067170,0.000528
1770947953.071671,4.100830,3.451572,3.031742,-14.950646,0.020953,-0.060154,0.000400
1770947953.076633,4.105792,3.519395,3.354742,-14.737411,0.006630,-0.067318,0.000010
1770947953.081620,4.110778,3.444866,3.575451,-14.766444,0.013072,-0.068233,0.001169
1770947953.086594,4.115752,2.260973,4.037043,-14.447570,-0.012457,-0.072249,-0.001924
1770947953.091573,4.120732,3.119937,2.961209,-14.061406,-0.001710,-0.078130,-0.013207
1770947953.096621,4.125779,3.412835,3.615575,-15.098521,0.014566,-0.067243,0.001062
1770947953.101516,4.130674,3.425359,3.588635,-15.128822,0.013636,-0.067681,0.000492
1770947953.106502,4.135660,3.371032,3.332194,-15.282800,0.014646,-0.067591,-0.000472
1770947953.111472,4.140630,3.307158,3.580258,-15.430360,0.014491,-0.066819,-0.000356
1770947953.116574,4.145732,3.122686,4.188107,-15.758219,0.011715,-0.074546,-0.001831
1770947953.121473,4.150632,3.219443,5.009577,-15.515185,0.009957,-0.068061,-0.007955
1770947953.126421,4.155579,2.966013,5.676977,-15.755470,0.008941,-0.075830,-0.008564
1770947953.131405,4.160563,2.927273,5.636929,-15.905141,0.009392,-0.075871,-0.009596
1770947953.136423,4.165581,2.927378,5.610362,-16.148487,0.009903,-0.075730,-0.010202
1770947953.141342,4.170501,2.921254,5.613598,-16.165794,0.009099,-0.075541,-0.009936
1770947953.146539,4.175697,2.908527,5.516070,-16.298573,0.009692,-0.075206,-0.010578
1770947953.151318,4.180476,2.867985,5.679927,-16.386230,0.010166,-0.075382,-0.010172
1770947953.156291,4.185449,2.848194,5.566273,-16.541733,0.009885,-0.074877,-0.010739
1770947953.161268,4.190426,2.804220,5.589437,-16.597282,0.010303,-0.074416,-0.011158
1770947953.166223,4.195382,3.674589,2.309519,-16.011173,0.011193,-0.075611,-0.010881
1770947953.171220,4.200378,3.642633,2.229745,-16.104824,0.011967,-0.075772,-0.011322
1770947953.176258,4.205417,3.637531,2.215743,-16.205635,0.012054,-0.075677,-0.011777
1770947953.181175,4.210333,3.643406,2.412097,-16.309603,0.011165,-0.076071,-0.011664
1770947953.186157,4.215315,3.558451,2.371340,-16.401484,0.010760,-0.076775,-0.012632
1770947953.191120,4.220278,3.556627,2.318668,-16.419994,0.011531,-0.076693,-0.012804
1770947953.196114,4.225272,3.529181,2.424446,-16.441236,0.010629,-0.076984,-0.012469
1770947953.201088,4.230247,3.544519,2.195628,-16.493500,0.011669,-0.077355,-0.013219
1770947953.206074,4.235232,3.549587,2.441880,-16.540453,0.011209,-0.076628,-0.012355
1770947953.211023,4.240181,3.571395,2.345879,-16.570490,0.011032,-0.077291,-0.012884
1770947953.216067,4.245225,3.591703,2.533200,-16.606270,0.010979,-0.076965,-0.012276
1770947953.221006,4.250165,3.586040,2.540945,-16.596457,0.010338,-0.077149,-0.011634
1770947953.225965,4.255123,3.664639,2.449481,-16.424644,0.011479,-0.076864,-0.011004
1770947953.230979,4.260137,3.640739,2.477248,-16.489098,0.012117,-0.077054,-0.011089
1770947953.235939,4.265097,3.617816,2.645600,-16.449268,0.011612,-0.077021,-0.010213
1770947953.240912,4.270071,3.664635,2.678317,-16.222797,0.011478,-0.076796,-0.009474
1770947953.245965,4.275124,2.614516,2.663704,-15.911844,0.011491,-0.078614,-0.022072
1770947953.250883,4.280041,2.619169,2.618042,-15.812324,0.011360,-0.078857,-0.022072
1770947953.255880,4.285038,2.634875,2.578598,-15.607795,0.011373,-0.078844,-0.021165
1770947953.260863,4.290022,2.693089,2.690829,-15.404874,0.011617,-0.078823,-0.020331
1770947953.265898,4.295056,2.908147,0.962920,-15.445188,0.019889,-0.077253,-0.012381
1770947953.270786,4.299944,2.883576,1.014136,-15.282866,0.020148,-0.077007,-0.012266
1770947953.275753,4.304911,1.801552,1.192797,-14.939630,0.010714,-0.073806,-0.014653
1770947953.280767,4.309926,2.504687,1.256281,-14.514092,0.008277,-0.067346,-0.016985
1770947953.285728,4.314886,3.844745,0.219739,-14.223856,0.022132,-0.061544,-0.012273
1770947953.290711,4.319869,1.664878,0.645159,-13.887031,0.013188,-0.064442,-0.026442
1770947953.295660,4.324819,1.576159,0.293042,-13.841758,0.020249,-0.055939,-0.025728
1770947953.300750,4.329909,0.566692,0.666491,-13.132611,0.019523,-0.059055,-0.014124
1770947953.305643,4.334802,1.526414,4.534385,-12.905993,0.008887,-0.046585,-0.001822
1770947953.310596,4.339754,1.472593,4.848131,-12.152987,0.006749,-0.048199,0.000050
1770947953.315648,4.344806,0.283852,5.292485,-11.606812,0.004163,-0.051487,-0.006857
1770947953.320576,4.349735,0.585436,3.318018,-11.459764,0.014911,-0.039544,-0.000055
1770947953.325537,4.354695,1.557904,2.615302,-10.894623,0.016198,-0.030493,-0.002321
